outcome,predictor,a,b,c,c_prime,indirect,prop_mediated,sobel_z,sobel_p
log_shares,Surprise @ Whole (Visual),4.213065801123003,0.8670145934388355,3.7102364787806694,0.05744694608894846,3.652789532691722,98.45166348782635,7.222142789550841,5.118128143521972e-13
log_shares,Fear @ Whole (Visual),0.941070995495792,0.8667378011772013,0.9416808046667677,0.12601899927910876,0.8156618053876626,86.61765232395288,4.120288520955252,3.783982496252669e-05
log_shares,Chroma Std (Audio),18.194420042065655,0.8679697586333539,14.87948153341968,-0.9127248389658814,15.792206372385584,106.13411721985004,9.716276952996985,0.0
log_shares,RMS Energy (Audio),-5.93246125592796,0.8713969188881351,-4.233842162019226,0.9356862978196279,-5.16952845983886,122.10016958623187,-12.45491667597078,0.0
log_comments,Surprise @ Whole (Visual),4.213065801123003,0.5392355772475405,2.296811264155008,0.024976294904572482,2.271834969250434,98.91256650930076,7.211793252109298,5.522249324485529e-13
log_comments,Fear @ Whole (Visual),0.941070995495792,0.5394830041853477,0.44720655568312095,-0.060485252118642405,0.5076918078017656,113.52512644324983,4.1183805681228,3.815442242816047e-05
log_comments,Chroma Std (Audio),18.194420042065655,0.5385988232810968,10.559677637520336,0.7601844125817773,9.799493224938566,92.80106421165068,9.690755109481579,0.0
log_comments,RMS Energy (Audio),-5.93246125592796,0.5450104618658106,-1.975927582359717,1.257325866734603,-3.233253449094324,163.63218358605366,-12.403385499579299,0.0
